REC_ID,COMPANY,DISPOSITION_TYPE,PRIMARY_CRIME_CODE,USAO,COUNTRY,DATE,FINE,TOTAL_PAYMENT,AGMT_YEAR
182,"Atmospheric Glow Technologies, Inc.",plea,Import / Export,Tennessee - Eastern District,United States,2/18/2010,25000,25000,2010
655,"Atrium Companies, Inc.",NP,Immigration,Texas - Southern District,United States,1/1/2012,0,2000000,2012
968,Augustine Medical Inc.,plea,Fraud - General,Minnesota,United States,9/15/2004,5249916,5249916,2004
969,Austin Powder Co.,plea,Other,"Illinois - Northern District,Pennsylvania - Eastern District,Pennsylvania - Middle District",United States,10/31/2005,500000,500000,2005
970,Auto Gallery Inc.,plea,Bank Secrecy Act,Virginia - Eastern District,United States,4/19/2007,10000,10000,2007
971,"Auto Select, LLC",plea,Bank Secrecy Act,Kentucky - Eastern District,United States,3/4/2013,10000,10000,2013
972,Auto Specialist Inc.,plea,Bribery,Connecticut,United States,5/3/2006,150000,177748,2006
973,Autoliv Inc.,plea,Antitrust,USDOJ - Antitrust Division,Sweden,6/21/2012,14500000,14500000,2012
974,Avar Construction Systems Inc.,plea,Antitrust,"California - Northern District,USDOJ - Antitrust Division (San Francisco),USDOJ - Civil Division - Torts Branch",United States,7/24/2001,150000,150000,2001
975,Avery Leasing Inc.,plea,Fraud - General,USDOJ,United States,3/5/2004,70547,370547,2004
2759,Aviation Distributors Inc.,plea,False Statements,California - Central District,United States,12/11/2000,2250000,2250000,2000
183,"Aviation Safety Technologies, Inc.",plea,Other,Florida - Middle District,United States,5/29/2002,5000,5000,2002
771,"Avon Products, Inc.",DP,FCPA,"New York - Southern District,USDOJ - Criminal Division - Fraud Section",United States,12/17/2014,67648000,67648000,2014
976,Ayala's Family Bakery Inc.,plea,Immigration,Arkansas - Western District,United States,3/28/2012,,157165,2012
2949,"B. Braun Medical, Inc.",NP,FDCA / Pharma,North Carolina - Eastern District|USDOJ - Civil Division - Consumer Protection Brach,United States,5/13/2016,7800000,7800000,2016
184,B. Navi Ship Management Services,plea,Act to Prevent Pollution from Ships,Texas - Southern District,Italy,7/22/2008,1200000,1500000,2008
977,B.P.T. Components & Parts Inc.,plea,False Statements,New York - Western District,United States,1/24/2003,85000,85000,2003
3018,"B.R.B., Inc. et al",plea,Other,Maryland,United States,2/29/2016,,59384,2016
185,BAE Systems PLC,plea,Import / Export,"USDOJ - Criminal Division,USDOJ - National Security Division",United Kingdom,3/2/2010,400000000,400000000,2010
659,BAWAG P.S.K.,NP,Fraud - Securities,New York - Southern District,Austria,10/1/2006,0,337500000,2006
25,BBVA (Suiza) SA,NP,Fraud - Tax,USDOJ - Tax Division,Switzerland,10/9/2015,10390000,10390000,2015
979,BCI Industries Inc,plea,Fraud - General,Tennessee - Western District,United States,8/30/2002,5000,5000,2002
980,BDGK Inc.,plea,Controlled substances / Drugs / Meth Act,Georgia - Northern District,United States,5/1/2006,36000,36000,2006
577,BDO Seidman,DP,Fraud - Accounting,"Illinois - Southern District,USDOJ - Criminal Division",United States,4/1/2002,0,16000000,2002
578,"BDO USA, LLP",DP,Fraud - Tax,"New York - Southern District,USDOJ - Criminal Division - Complex Frauds Unit (New York - Southern District),USDOJ - Tax Division",United States,6/6/2012,0,15568273,2012
981,BEF Corp.,plea,Import / Export,Pennsylvania - Eastern District,United States,5/19/2005,350000,350000,2005
26,BHF-Bank (Schweiz) AG,NP,Fraud - Tax,USDOJ - Tax Division,Switzerland,9/18/2015,1768000,1768000,2015
583,BL Trading,DP,Fraud - General,Massachusetts,United States,12/1/2010,0,182405,2010
982,BMR Development LLC,plea,Immigration,Pennsylvania - Eastern District,United States,3/7/2011,51000,51000,2011
2548,BNP Paribas S.A.,plea,Import / Export,"New York - Southern District,USDOJ - Criminal Division - Asset Forfeiture & Money Laundering Section",France,5/1/2015,140000000,4486800000,2015
29,BNP-Paribas (Suisse) SA,NP,Fraud - Tax,USDOJ - Tax Division,Switzerland,11/10/2015,59783000,59783000,2015
983,"BP Exploration & Production, Inc.",plea,Environmental,Louisiana - Eastern District,non - U.S.,1/29/2013,1256000000,4000000000,2013
984,BP Exploration (Alaska) Inc.,plea,Environmental,Alaska,United States,12/13/2007,12000000,20000000,2007
199,"BP Products North America, Inc.",plea,Environmental,Texas - Southern District,United States,3/13/2009,50000000,50000000,2009
2550,"BRANCO ENTERPRISES, INC.",plea,Money Laundering,North Carolina - Middle District,United States,6/9/2015,2400000,2400000,2015
985,BS&B Process Systems Inc.,plea,Import / Export,USDOJ - Criminal Division - Internal Security Section,United States,1/18/2002,500000,500000,2002
790,BSI SA,NP,Fraud - Tax,USDOJ - Tax Division,Switzerland,3/25/2015,211000000,211000000,2015
2760,BTA Properties Inc.,plea,False Statements,New Jersey,United States,8/8/2000,,362987,2000
986,Babuben Inc.,plea,Controlled substances / Drugs / Meth Act,"Georgia - Northern District,New York - Eastern District,USDOJ - Criminal Division",United States,8/21/2006,36000,36000,2006
987,Baiardi Chain Food Corp.,plea,Antitrust,New York - Southern District,United States,10/24/2001,0,230000,2001
988,Bailey Gin Co.,plea,Fraud - General,Texas - Northern District,United States,9/29/2006,0,362775,2006
989,Bainbridge Management L.P.,plea,Fraud - Health Care,Illinois - Northern District,United States,1/15/2003,0,13644598,2003
990,Baker Hughes Services Int'l,plea,FCPA,USDOJ - Criminal Division - Fraud Section,United States,5/4/2007,11000000,11000000,2007
2546,"Baker Metal Company, Inc.",plea,Money Laundering,Kentucky - Eastern District,United States,7/21/2014,30000,30000,2014
991,Balfour Beatty Construction Inc.,plea,Environmental,North Carolina - Eastern District,United States,12/6/2004,400000,400000,2004
186,Balli Aviation Ltd.,plea,Import / Export,"District of Columbia,USDOJ - National Security Division",United Kingdom,5/12/2010,2000000,2000000,2010
2761,Banana Joe's of St. Louis Inc.,plea,Environmental,Missouri - Eastern District,United States,9/1/2000,100000,107261,2000
792,Banca Credinvest SA,NP,Fraud - Tax,USDOJ - Tax Division,Switzerland,5/27/2015,3022000,3022000,2015
812,Banca dello Stato del Cantone Ticino,NP,Fraud - Tax,USDOJ - Tax Division,Switzerland,8/20/2015,3393000,3393000,2015
12,Banco Popular de Puerto Rico,DP,Bank Secrecy Act,Puerto Rico,United States,1/1/2003,0,21600000,2003
187,"Bangkok Market, Inc.",plea,Import / Export,USDOJ - Criminal Division (California - Central District),United States,11/22/2004,0,200000,2004
13,Bank CIC (Schweiz),NP,Fraud - Tax,USDOJ - Tax Division,Switzerland,11/9/2015,3281000,3281000,2015
14,"Bank Coop, AG",NP,Fraud - Tax,USDOJ - Tax Division,Switzerland,1/21/2015,3223000,3223000,2015
807,Bank EKI Genossenschaft,NP,Fraud - Tax,USDOJ - Tax Division,Switzerland,7/16/2015,400000,400000,2015
15,Bank J. Safra Sarasin SA,NP,Fraud - Tax,USDOJ - Tax Division,Switzerland,12/22/2015,85809000,85809000,2015
3051,Bank Julius Baer & Co. Ltd.,DP,Fraud - Tax,New York - Southern District,Switzerland,2/4/2016,81000000,542000000,2016
819,Bank La Roche & Co. AG,NP,Fraud - Tax,USDOJ - Tax Division,Switzerland,9/3/2015,9296000,9296000,2015
16,Bank Leumi Group,DP,Fraud - Tax,"California - Central District,USDOJ - Tax Division",Switzerland,12/23/2014,41230695,198230695,2014
795,Bank Linth LLB AG,NP,Fraud - Tax,USDOJ - Tax Division,Switzerland,6/11/2015,4150000,4150000,2015
2744,Bank Lombard Odier & Co. Ltd.,NP,Fraud - Tax,,Switzerland,12/1/2015,99809000,99809000,2015
796,Bank Sparhafen Zurich AG,NP,Fraud - Tax,USDOJ - Tax Division,Switzerland,6/11/2015,1810000,1810000,2015
811,Bank Zweiplus AG,NP,Fraud - Tax,USDOJ - Tax Division,Switzerland,8/20/2015,1089000,1089000,2015
2747,Bank of Mingo,NP,Bank Secrecy Act,,United States,5/1/2015,2200000,2200000,2015
657,Bank of New York,NP,Bank Secrecy Act,"New York - Eastern District,New York - Southern District",United States,11/1/2005,0,38000000,2005
574,BankAtlantic,DP,Bank Secrecy Act,USDOJ - Criminal Division,United States,3/1/2006,0,10000000,2006
992,Bankcard Systems Inc.,plea,Fraud - General,Louisiana - Eastern District,United States,2/20/2002,6000,6000,2002
17,Banque Bohhote & Cie SA,NP,Fraud - Tax,USDOJ - Tax Division,Switzerland,10/28/2015,624000,624000,2015
20,Banque Cantonale Neuchateloise,NP,Fraud - Tax,USDOJ - Tax Division,Switzerland,7/7/2015,1123000,1123000,2015
809,Banque Cantonale du Jura SA,NP,Fraud - Tax,USDOJ - Tax Division,Switzerland,7/7/2015,970000,970000,2015
18,Banque Cantonale du Valais,NP,Fraud - Tax,USDOJ - Tax Division,Switzerland,12/17/2015,2311000,2311000,2015
19,Banque Cantonale du Vaudoise,NP,Fraud - Tax,USDOJ - Tax Division,Switzerland,12/21/2015,41677000,41677000,2015
21,Banque Heritage SA,NP,Fraud - Tax,USDOJ - Tax Division,Switzerland,10/28/2015,3846000,3846000,2015
22,Banque Internationale a Luxembourg (Suisse) SA,NP,Fraud - Tax,USDOJ - Tax Division,Switzerland,11/6/2015,9710000,9710000,2015
799,Banque Pasche SA,NP,Fraud - Tax,USDOJ - Tax Division,Switzerland,7/9/2015,7229000,7229000,2015
23,Banque Privee Edmond de Rothschild (Suisse) SA & Banca Privata Edmond de Rothschild (Lugano) S,NP,Fraud - Tax,USDOJ - Tax Division,Switzerland,12/10/2015,45245000,45245000,2015
993,Barbecue of New Orleans Inc.,plea,Controlled substances / Drugs / Meth Act,Louisiana - Eastern District,United States,8/1/2001,100000,100000,2001
575,Barclays Bank,DP,Import / Export,USDOJ - Criminal Division - Asset Forfeiture & Money Laundering Section,United Kingdom,8/1/2010,0,149000000,2010
658,Barclays Bank PLC,NP,Fraud - General,USDOJ - Criminal Division - Fraud Section,non - U.S.,6/26/2012,160000000,160000000,2012
3072,Barclays PLC,plea,Fraud - General,Connecticut,United Kingdom,1/10/2017,710000000,710000000,2017
994,Barnett Marine Inc.,plea,Environmental,Louisiana - Eastern District,United States,1/25/2005,100000,100000,2005
995,Barrich Inc.,plea,Environmental,Oregon,United States,3/20/2006,0,37000,2006
996,Basha Inc.,plea,Bank Secrecy Act,Louisiana - Eastern District,United States,10/10/2001,0,15835,2001
754,"Bashas, Inc.",NP,Food,Arizona,United States,8/30/2013,0,1472487,2013
24,"Baumann & Cie, Banquiers",NP,Fraud - Tax,USDOJ - Tax Division,Switzerland,12/3/2015,7700000,7700000,2015
997,Bavarian Inn Inc.,plea,Immigration,Arkansas - Western District,United States,10/13/2004,3000,3000,2004
998,Bax Global Inc.,plea,Antitrust,USDOJ - Antitrust Division,United States,12/20/2011,19754927,19754927,2011
3048,Baxter Healthcare Corp.,DP,FDCA / Pharma,North Carolina - Western District|USDOJ - Consumer Protection Branch,United States,1/12/2017,8000000,16000000,2017
2762,Bay Industries Inc.,plea,Antitrust,"Texas - Southern District,USDOJ - Antitrust Division",United States,9/8/2000,3500000,3500000,2000
2763,Bay Metal Inc.,plea,Antitrust,Ohio - Northern District,United States,6/21/2000,850000,850000,2000
999,Bay Plating and Painting Inc.,plea,Environmental,Florida - Middle District,United States,10/26/2001,25000,25000,2001
1000,Bayer AG,plea,Antitrust,USDOJ - Antitrust Division,Germany,12/20/2004,66000000,66000000,2004
1001,Bayer Corp.,plea,Antitrust,USDOJ - Antitrust Division,United States,6/7/2005,33000000,33000000,2005
1002,Bayou King Inc.,plea,Fraud - General,Louisiana - Western District,United States,8/20/2008,5000,5000,2008
576,Baystar Capital Management LLC,DP,Fraud - General,California - Northern District,United States,3/1/2011,0,12112416,2011
1003,Beacon Agency Inc.,plea,Fraud - General,Ohio - Northern District,United States,3/20/2008,0,557650,2008
1004,Beacon Rock Capital LLC,plea,Fraud - Securities,Pennsylvania - Eastern District,United States,5/8/2008,600000,600000,2008
1005,Bean Bag Boys Inc.,plea,Other,South Carolina,United States,2/12/2010,50000,50000,2010
1006,Bear U.S.A. Inc.,plea,Environmental,New Jersey,United States,3/10/2008,5000,714395,2008
1007,Beaulieu Group LLC,plea,Environmental,Georgia - Northern District,United States,7/12/2007,2200000,33384364,2007
579,"Beazer Homes USA, Inc.",DP,Fraud - General,North Carolina - Western District,United States,7/1/2009,0,15000000,2009
660,Bechdon Co.,NP,Fraud - General,Maryland,United States,4/12/2012,1000000,1000000,2012
2547,"Beckmann Technologies, Inc.",plea,Other,"Louisiana - Eastern District,USDOJ - Criminal Division - Computer Crime & Intellectual Property Section",United States,8/20/2014,75000,75000,2014
1008,Beef Packers Inc.,plea,Other,California - Eastern District,United States,12/3/2004,5000,5000,2004
189,"Behrmann Meat Processing, Inc.",plea,Immigration,Illinois - Southern District,United States,7/2/2012,5000,55000,2012
1009,Behrmann Yorkshire Farms,plea,Immigration,Illinois - Southern District,United States,7/2/2012,5000,55000,2012
1010,"Belcorp of America, Inc.",plea,Money Laundering,Virginia - Western District,United States,10/19/2012,2000,9481721,2012
1011,Belvan Corp.,plea,Environmental,Texas - Northern District,United States,3/23/2012,500000,500000,2012
1012,Bemka Corp.,plea,Wildlife,Florida - Southern District,United States,2/27/2009,200000,200000,2009
1013,Benco Development Inc.,plea,Environmental,Florida - Southern District,United States,5/25/2006,25000,50000,2006
1014,Bennett Environmental Inc.,plea,Fraud - General,New Jersey,Canada,12/29/2008,1000000,2662000,2008
1015,Berg Bros Recycling Inc.,plea,Bribery,Maryland,United States,6/1/2011,130000,234990,2011
1016,Berkeley Nucleonics Corp.,plea,Import / Export,California - Northern District,United States,8/5/2004,300000,300000,2004
1017,Berkeley Premium Nutraceuticals Inc.,plea,Money Laundering,"Ohio - Southern District,USDOJ - Office of Consumer Litigation",United States,8/28/2008,93000,459633000,2008
1018,Berkeley Transportation Company Inc.,plea,Environmental,Rhode Island,United States,6/19/2007,80000,80000,2007
3096,"Berkshire Power Company, LLC",plea,Environmental,Massachusetts,United States,,2750000,2750000,
794,Berner Kantonalbank AG,NP,Fraud - Tax,USDOJ - Tax Division,Switzerland,7/9/2015,4619000,4619000,2015
2764,Best Tree Service,plea,Fraud - General,"Oregon,USDOJ - Antitrust Division (San Francisco)",United States,8/14/2000,100000,300000,2000
1019,Betonsports PLC,plea,Other,Missouri - Eastern District,United Kingdom,12/1/2009,28200000,28200000,2009
2765,Beverly Enterprises California Inc.,plea,Fraud - Health Care,California - Northern District,United States,2/7/2000,5000000,5000000,2000
190,"Bi-State Pipe Co., Inc.",plea,False Statements,Indiana - Southern District,United States,12/22/2004,0,269950,2004
1020,Big Ash Fine Cigars and Tobaccos Inc,plea,Other,Washington - Eastern District,United States,1/13/2010,2000,2000,2010
1021,Big Hill Acres Inc.,plea,Fraud - General,Mississippi - Southern District,United States,12/21/2005,4800000,6207400,2005
1022,Big Time Trading Inc.,plea,Import / Export,Georgia - Northern District,United States,8/24/2005,43309,176546,2005
1023,Bigger Than Life Inc.,plea,Environmental,USDOJ - Criminal Division (California - Southern District),United States,11/29/2001,0,3968,2001
27,Bilfinger SE,DP,FCPA,USDOJ - Criminal Division - Fraud Section,Germany,12/9/2013,32000000,32000000,2013
1024,Bilhar International Establishment,plea,Antitrust,Alabama - Northern District,United States,3/1/2002,54000000,54000000,2002
1025,Billabong II ANS,plea,Environmental,South Carolina,Norway,7/29/2003,200000,500000,2003
1026,Billy Cook Harness and Saddle Inc.,plea,False Statements,Oklahoma - Eastern District,United States,5/29/2008,51000,51000,2008
1027,Bimini Shipping LLC,plea,Act to Prevent Pollution from Ships,Florida - Southern District,United States,7/29/2013,100000,100000,2013
191,"Bio-Med Plus, Inc.",plea,Other,Georgia - Southern District,United States,9/11/2006,26500000,54304995,2006
766,"Bio-Rad Laboratories, Inc.",NP,FCPA,USDOJ - Criminal Division,United States,11/3/2014,14350000,14350000,2014
